# downloaded from https://web.williams.edu/Astronomy/research/PN/nebulae/search/index.php
# wavelength (angstrom), flux
4011.0042102806401,9.4065659999999993E-15
4013.88414198997,9.1711429999999996E-15
4016.7640736992998,1.1108369999999999E-14
4019.6440054086302,1.4252530000000001E-14
4022.52393711797,1.841794E-14
4025.4038688272999,2.1544679999999999E-14
4028.2838005366302,2.2038479999999999E-14
4031.1637322459601,1.7834869999999999E-14
4034.0436639553,1.3777229999999999E-14
4036.9235956646298,1.1079899999999999E-14
4039.8035273739602,1.025597E-14
4042.68345908329,9.6302830000000002E-15
4045.5633907926299,8.2458909999999994E-15
4048.4433225019602,9.3190950000000004E-15
4051.3232542112901,1.064374E-14
4054.2031859206199,1.08384E-14
4057.0831176299598,1.259121E-14
4059.9630493392901,2.003675E-14
4062.84298104862,3.487933E-14
4065.7229127579499,5.1029439999999998E-14
4068.6028444672902,6.1248999999999995E-14
4071.4827761766201,6.1371230000000001E-14
4074.3627078859499,5.3277050000000002E-14
4077.2426395952898,4.0012769999999998E-14
4080.1225713046201,2.761201E-14
4083.00250301395,2.0343889999999999E-14
4085.8824347232799,1.773752E-14
4088.7623664326102,1.8953150000000002E-14
4091.6422981419501,3.1966649999999999E-14
4094.5222298512799,5.9205919999999997E-14
4097.4021615606098,9.5272530000000006E-14
4100.2820932699397,1.196253E-13
4103.1620249792804,1.164988E-13
4106.0419566886103,9.2033570000000001E-14
4108.9218883979402,5.9723519999999994E-14
4111.80182010727,3.093698E-14
4114.6817518166099,1.8016599999999999E-14
4117.5616835259398,1.3599959999999999E-14
4120.4416152352696,1.134825E-14
4123.3215469446004,1.249634E-14
4126.2014786539403,1.2658260000000001E-14
4129.0814103632702,1.093475E-14
4131.9613420726,9.6086259999999992E-15
4134.8412737819299,8.8315070000000003E-15
4137.7212054912698,9.7074220000000007E-15
4140.6011372005996,1.051896E-14
4143.4810689099304,1.0536559999999999E-14
4146.3610006192603,1.051895E-14
4149.2409323286001,9.7990680000000005E-15
4152.12086403793,9.2226969999999995E-15
4155.0007957472599,9.8638550000000002E-15
4157.8807274565897,1.04066E-14
4160.7606591659296,1.0539749999999999E-14
4163.6405908752604,1.0623430000000001E-14
4166.5205225845903,1.0414129999999999E-14
4169.4004542939201,9.1744160000000004E-15
4172.28038600326,1.0332379999999999E-14
4175.1603177125899,1.089873E-14
4178.0402494219197,8.3647809999999992E-15
4180.9201811312496,9.2171980000000003E-15
4183.8001128405904,9.753292E-15
4186.6800445499202,8.9613539999999996E-15
4189.5599762592501,9.9775110000000005E-15
4192.43990796858,1.122544E-14
4195.3198396779198,1.1832250000000001E-14
4198.1997713872497,1.360792E-14
4201.0797030965796,1.403976E-14
4203.9596348059104,1.138981E-14
4206.8395665152502,1.050664E-14
4209.7194982245801,9.9646140000000001E-15
4212.59942993391,7.5323040000000006E-15
4215.4793616432398,8.2151829999999998E-15
4218.3592933525797,8.7437860000000008E-15
4221.2392250619096,9.0364690000000001E-15
4224.1191567712403,9.5181809999999994E-15
4226.9990884805802,1.040761E-14
4229.8790201899101,1.0150100000000001E-14
4232.7589518992399,1.002353E-14
4235.6388836085698,8.2902360000000003E-15
4238.5188153179097,9.0404460000000003E-15
4241.3987470272396,8.9342239999999995E-15
4244.2786787365703,7.8610170000000006E-15
4247.1586104459002,7.9848310000000006E-15
4250.0385421552301,7.7530900000000007E-15
4252.9184738645699,7.8342450000000008E-15
4255.7984055738998,8.0157570000000005E-15
4258.6783372832297,7.8044119999999998E-15
4261.5582689925604,9.0352650000000007E-15
4264.4382007019003,9.6896690000000005E-15
4267.3181324112302,8.7678090000000002E-15
4270.19806412056,8.5065430000000006E-15
4273.0779958298999,8.2126220000000002E-15
4275.9579275392298,8.5208980000000004E-15
4278.8378592485597,8.5317179999999993E-15
4281.7177909578904,9.3668309999999998E-15
4284.5977226672203,9.9274030000000006E-15
4287.4776543765602,9.1056459999999999E-15
4290.35758608589,9.0666609999999995E-15
4293.2375177952199,9.194249E-15
4296.1174495045498,7.4770720000000003E-15
4298.9973812138896,8.7452729999999997E-15
4301.8773129232204,8.8304290000000004E-15
4304.7572446325503,8.5783379999999993E-15
4307.6371763418902,9.1297999999999994E-15
4310.51710805122,8.3607090000000003E-15
4313.3970397605499,9.1775960000000006E-15
4316.2769714698798,9.5947239999999999E-15
4319.1569031792096,9.9885600000000007E-15
4322.0368348885504,1.0846610000000001E-14
4324.9167665978803,1.2636989999999999E-14
4327.7966983072101,2.20166E-14
4330.67663001654,4.6533639999999999E-14
4333.5565617258799,9.7866169999999999E-14
4336.4364934352097,1.6873110000000001E-13
4339.3164251445396,2.0936460000000001E-13
4342.1963568538704,1.9453000000000001E-13
4345.0762885632103,1.4765289999999999E-13
4347.9562202725401,9.0742520000000001E-14
4350.83615198187,5.0025270000000002E-14
4353.7160836911999,5.0677469999999999E-14
4356.5960154005397,8.93365E-14
4359.4759471098696,1.442596E-13
4362.3558788192004,1.724331E-13
4365.2358105285302,1.578171E-13
4368.1157422378701,1.1463940000000001E-13
4370.9956739472,6.5772330000000004E-14
4373.8756056565298,3.0403459999999997E-14
4376.7555373658697,1.718292E-14
4379.6354690751996,1.2481129999999999E-14
4382.5154007845304,1.211171E-14
4385.3953324938602,1.279007E-14
4388.2752642031901,1.2301050000000001E-14
4391.15519591253,1.2507360000000001E-14
4394.0351276218598,1.07689E-14
4396.9150593311897,1.0234980000000001E-14
4399.7949910405196,1.00075E-14
4402.6749227498603,9.5020250000000004E-15
4405.5548544591902,8.9701810000000008E-15
4408.4347861685201,8.9832590000000001E-15
4411.3147178778599,9.8447189999999997E-15
4414.1946495871898,8.1789070000000007E-15
4417.0745812965197,8.3694939999999995E-15
4419.9545130058495,8.9011640000000005E-15
4422.8344447151803,8.5832189999999993E-15
4425.7143764245202,9.3623029999999994E-15
4428.5943081338501,9.8756160000000001E-15
4431.4742398431799,9.5853059999999995E-15
4434.3541715525198,8.3784810000000002E-15
4437.2341032618497,9.1248710000000001E-15
4440.1140349711804,8.482816E-15
4442.9939666805103,8.711717E-15
4445.8738983898402,9.2876679999999993E-15
4448.75383009918,8.9534620000000006E-15
4451.6337618085099,8.9470820000000007E-15
4454.5136935178398,9.1007180000000005E-15
4457.3936252271697,9.6222929999999999E-15
4460.2735569365104,1.184815E-14
4463.1534886458403,1.7324519999999999E-14
4466.0334203551702,2.5990329999999999E-14
4468.9133520645,3.5208449999999997E-14
4471.7932837738399,3.7558340000000002E-14
4474.6732154831698,3.4113619999999998E-14
4477.5531471924996,2.623157E-14
4480.4330789018304,1.6443290000000001E-14
4483.3130106111703,1.1201039999999999E-14
4486.1929423205002,9.7138470000000004E-15
4489.07287402983,8.8662749999999995E-15
4491.9528057391599,9.5544010000000006E-15
4494.8327374484998,1.0456160000000001E-14
4497.7126691578296,9.2638160000000006E-15
4500.5926008671604,8.0447530000000007E-15
4503.4725325764903,7.8004720000000007E-15
4506.3524642858301,8.4119849999999998E-15
4509.23239599516,9.2024860000000001E-15
4512.1123277044899,1.009081E-14
4514.9922594138197,9.0871829999999997E-15
4517.8721911231596,9.3827760000000005E-15
4520.7521228324904,1.0455810000000001E-14
4523.6320545418203,9.7854729999999995E-15
4526.5119862511601,1.0236250000000001E-14
4529.39191796049,1.036649E-14
4532.2718496698199,1.1412099999999999E-14
4535.1517813791497,1.4480909999999999E-14
4538.0317130884796,1.825942E-14
4540.9116447978204,2.0208219999999998E-14
4543.7915765071502,1.8363800000000001E-14
4546.6715082164801,1.4545039999999999E-14
4549.55143992581,1.181394E-14
4552.4313716351498,9.8425940000000005E-15
4555.3113033444797,8.7800390000000008E-15
4558.1912350538096,8.8219489999999999E-15
4561.0711667631504,8.6692099999999995E-15
4563.9510984724802,9.2017799999999994E-15
4566.8310301818101,9.7908290000000008E-15
4569.71096189114,9.7955659999999999E-15
4572.5908936004798,9.8113499999999996E-15
4575.4708253098097,1.006672E-14
4578.3507570191396,9.6076030000000004E-15
4581.2306887284703,9.0550020000000002E-15
4584.1106204378102,9.0705990000000005E-15
4586.9905521471401,8.8922790000000004E-15
4589.8704838564699,8.7646659999999996E-15
4592.7504155657998,9.3767939999999999E-15
4595.6303472751397,9.7324039999999994E-15
4598.5102789844696,1.046985E-14
4601.3902106938003,1.2350979999999999E-14
4604.2701424031302,1.2460729999999999E-14
4607.1500741124601,1.161689E-14
4610.0300058217999,1.2113359999999999E-14
4612.9099375311298,1.0594659999999999E-14
4615.7898692404597,1.0643560000000001E-14
4618.6698009498004,1.1474229999999999E-14
4621.5497326591303,1.208355E-14
4624.4296643684602,1.367303E-14
4627.30959607779,1.8317119999999999E-14
4630.1895277871299,2.634546E-14
4633.0694594964598,3.4771089999999999E-14
4635.9493912057897,4.280486E-14
4638.8293229151204,4.6758299999999998E-14
4641.7092546244503,4.3562190000000003E-14
4644.5891863337902,3.4451659999999999E-14
4647.46911804312,2.4721470000000001E-14
4650.3490497524499,1.679724E-14
4653.2289814617898,1.4599270000000001E-14
4656.1089131711196,1.510035E-14
4658.9888448804504,1.5205660000000001E-14
4661.8687765897803,1.4564010000000001E-14
4664.7487082991101,1.406773E-14
4667.62864000845,1.5215399999999999E-14
4670.5085717177799,2.0851799999999999E-14
4673.3885034271098,3.660678E-14
4676.2684351364396,8.2472720000000004E-14
4679.1483668457804,1.8280599999999999E-13
4682.0282985551103,3.129605E-13
4684.9082302644401,3.6398110000000001E-13
4687.78816197377,3.0665019999999998E-13
4690.6680936831099,2.0834199999999999E-13
4693.5480253924397,1.127362E-13
4696.4279571017696,5.0252179999999999E-14
4699.3078888111104,2.8892269999999999E-14
4702.1878205204403,3.0769859999999998E-14
4705.0677522297701,5.2496080000000002E-14
4707.9476839391,8.3344239999999995E-14
4710.8276156484299,9.757565E-14
4713.7075473577697,9.2771350000000002E-14
4716.5874790670996,7.3803560000000001E-14
4719.4674107764304,5.3008300000000003E-14
4722.3473424857702,4.1257850000000001E-14
4725.2272741951001,3.5939590000000001E-14
4728.10720590443,3.3225020000000001E-14
4730.9871376137598,4.0231699999999999E-14
4733.8670693230997,6.619964E-14
4736.7470010324296,1.019943E-13
4739.6269327417604,1.160413E-13
4742.5068644510902,9.8728080000000004E-14
4745.3867961604301,6.8483679999999996E-14
4748.26672786976,3.9249959999999998E-14
4751.1466595790898,2.161557E-14
4754.0265912884197,1.4393650000000001E-14
4756.9065229977496,1.215682E-14
4759.7864547070903,1.131925E-14
4762.6663864164202,1.2285180000000001E-14
4765.5463181257501,1.116303E-14
4768.4262498350899,9.5517079999999995E-15
4771.3061815444198,1.064834E-14
4774.1861132537497,1.050998E-14
4777.0660449630795,1.143496E-14
4779.9459766724103,1.065327E-14
4782.8259083817502,1.059461E-14
4785.7058400910801,1.124763E-14
4788.5857718004099,1.079954E-14
4791.4657035097498,1.08656E-14
4794.3456352190797,1.0897109999999999E-14
4797.2255669284104,1.0693860000000001E-14
4800.1054986377403,1.2770910000000001E-14
4802.9854303470802,1.201222E-14
4805.86536205641,1.075306E-14
4808.7452937657399,1.103968E-14
4811.6252254750698,1.047743E-14
4814.5051571843996,1.103241E-14
4817.3850888937404,1.204788E-14
4820.2650206030703,1.17036E-14
4823.1449523124002,1.203159E-14
4826.02488402174,1.161479E-14
4828.9048157310699,1.123717E-14
4831.7847474403998,1.209369E-14
4834.6646791497296,1.2756089999999999E-14
4837.5446108590604,1.337123E-14
4840.4245425684003,1.5038390000000001E-14
4843.3044742777302,1.7848309999999999E-14
4846.18440598706,2.5985500000000001E-14
4849.0643376963999,5.0007409999999999E-14
4851.9442694057298,1.213105E-13
4854.8242011150596,2.8066540000000003E-13
4857.7041328243904,5.0117979999999998E-13
4860.5840645337303,6.0888120000000001E-13
4863.4639962430601,5.5144580000000004E-13
4866.34392795239,3.9867519999999998E-13
4869.2238596617199,2.1760740000000001E-13
4872.1037913710597,8.5683829999999999E-14
4874.9837230803896,3.3890509999999998E-14
4877.8636547897204,2.1164379999999999E-14
4880.7435864990503,1.741721E-14
4883.6235182083901,1.5777759999999999E-14
4886.50344991772,1.5563230000000001E-14
4889.3833816270499,1.5085710000000001E-14
4892.2633133363797,1.562726E-14
4895.1432450457096,1.5456880000000001E-14
4898.0231767550504,1.5274319999999999E-14
4900.9031084643802,1.581665E-14
4903.7830401737101,1.497388E-14
4906.66297188305,1.5688849999999999E-14
4909.5429035923798,1.6328620000000001E-14
4912.4228353017097,1.7289469999999999E-14
4915.3027670110396,1.9812599999999999E-14
4918.1826987203804,2.4082299999999999E-14
4921.0626304297102,2.7073309999999999E-14
4923.9425621390401,2.8458779999999998E-14
4926.82249384837,2.8293189999999999E-14
4929.7024255577098,2.6803690000000001E-14
4932.5823572670397,2.667183E-14
4935.4622889763696,2.7557530000000001E-14
4938.3422206857003,3.1795919999999997E-14
4941.2221523950402,4.3951200000000003E-14
4944.1020841043701,7.5716319999999998E-14
4946.9820158136999,1.8059550000000001E-13
4949.8619475230298,5.0977509999999997E-13
4952.7418792323697,1.290131E-12
4955.6218109416996,2.3440300000000001E-12
4958.5017426510303,2.868527E-12
4961.3816743603602,2.6140640000000002E-12
4964.2616060697001,1.865108E-12
4967.1415377790299,9.613739E-13
4970.0214694883598,3.4270399999999998E-13
4972.9014011976897,1.192107E-13
4975.7813329070304,6.524607E-14
4978.6612646163603,5.1726470000000002E-14
4981.5411963256902,5.1845690000000001E-14
4984.42112803502,5.8699170000000003E-14
4987.3010597443599,7.4162879999999995E-14
4990.1809914536898,1.188776E-13
4993.0609231630197,2.5760909999999999E-13
4995.9408548723504,7.2999970000000005E-13
4998.8207865816903,2.1940700000000002E-12
5001.7007182910202,5.1653670000000001E-12
5004.58065000035,8.038807E-12
5007.4605817096799,8.6362679999999996E-12
5010.3405134190198,7.1776419999999996E-12
5013.2204451283496,4.6079320000000001E-12
5016.1003768376804,2.0535750000000002E-12
5018.9803085470103,6.4934660000000001E-13
5021.8602402563502,2.099102E-13
5024.74017196568,9.7007210000000005E-14
5027.6201036750099,6.052584E-14
5030.5000353843398,4.757056E-14
5033.3799670936796,4.2783120000000002E-14
5036.2598988030104,4.2913219999999998E-14
5039.1398305123403,4.2409589999999997E-14
5042.0197622216701,4.1555669999999999E-14
5044.89969393101,3.7425840000000002E-14
5047.7796256403399,3.2965030000000002E-14
5050.6595573496697,2.9769090000000002E-14
5053.5394890589996,2.7803440000000001E-14
5056.4194207683404,2.585821E-14
5059.2993524776703,2.424147E-14
5062.1792841870001,2.1720519999999999E-14
5065.05921589633,1.9339730000000001E-14
5067.9391476056699,1.865204E-14
5070.8190793149997,1.677661E-14
5073.6990110243296,1.498091E-14
5076.5789427336604,1.5405090000000001E-14
5079.4588744430002,1.5636449999999999E-14
5082.3388061523301,1.4391710000000001E-14
5085.21873786166,1.3755840000000001E-14
5088.0986695709898,1.419264E-14
5090.9786012803297,1.408949E-14
5093.8585329896596,1.4202599999999999E-14
5096.7384646989904,1.3603929999999999E-14
5099.6183964083202,1.2576080000000001E-14
5102.4983281176601,1.289032E-14
5105.37825982699,1.277801E-14
5108.2581915363198,1.2439270000000001E-14
5111.1381232456497,1.3108979999999999E-14
5114.0180549549896,1.2551699999999999E-14
5116.8979866643203,1.237477E-14
5119.7779183736502,1.222493E-14
5122.6578500829801,1.2110320000000001E-14
5125.5377817923199,1.216981E-14
5128.4177135016498,1.210439E-14
5131.2976452109797,1.3351870000000001E-14
5134.1775769203095,1.231073E-14
5137.0575086296503,1.16935E-14
5139.9374403389802,1.2324280000000001E-14
5142.8173720483101,1.3584180000000001E-14
5145.6973037576399,1.3399959999999999E-14
5148.5772354669798,1.3758099999999999E-14
5151.4571671763097,1.383173E-14
5154.3370988856404,1.4759049999999999E-14
5157.2170305949703,1.4482180000000001E-14
5160.0969623043102,1.515377E-14
5162.97689401364,1.4805240000000001E-14
5165.8568257229699,1.3176E-14
5168.7367574322998,1.335742E-14
5171.6166891416397,1.2731380000000001E-14
5174.4966208509704,1.261821E-14
5177.3765525603003,1.335822E-14
5180.2564842696302,1.3396150000000001E-14
5183.13641597897,1.413669E-14
5186.0163476882999,1.7214340000000001E-14
5188.8962793976298,2.7029660000000001E-14
5191.7762111069696,5.3194519999999999E-14
5194.6561428163004,9.5308679999999998E-14
5197.5360745256303,1.2831359999999999E-13
5200.4160062349602,1.314411E-13
5203.29593794429,1.083977E-13
5206.1758696536299,7.0688909999999994E-14
5209.0558013629598,3.6360169999999997E-14
5211.9357330722896,1.8673409999999999E-14
5214.8156647816204,1.396162E-14
5217.6955964909603,1.2623830000000001E-14
5220.5755282002901,1.23266E-14
5223.45545990962,1.2231680000000001E-14
5226.3353916189499,1.15388E-14
5229.2153233282897,1.155626E-14
5232.0952550376196,1.17933E-14
5234.9751867469504,1.174853E-14
5237.8551184562803,1.206882E-14
5240.7350501656201,1.1704790000000001E-14
5243.61498187495,1.111471E-14
5246.4949135842799,1.084884E-14
5249.3748452936097,1.0890810000000001E-14
5252.2547770029496,1.0816339999999999E-14
5255.1347087122804,1.0738420000000001E-14
5258.0146404216102,1.1110499999999999E-14
5260.8945721309401,1.1847400000000001E-14
5263.77450384028,1.2322569999999999E-14
5266.6544355496098,1.3731739999999999E-14
5269.5343672589397,1.4030719999999999E-14
5272.4142989682696,1.400457E-14
5275.2942306776104,1.4275919999999999E-14
5278.1741623869402,1.312647E-14
5281.0540940962701,1.251094E-14
5283.93402580561,1.232178E-14
5286.8139575149398,1.21798E-14
5289.6938892242697,1.233445E-14
5292.5738209335996,1.180367E-14
5295.4537526429303,1.1753530000000001E-14
5298.3336843522702,1.242525E-14
5301.2136160616001,1.133767E-14
5304.0935477709299,1.178032E-14
5306.9734794802598,1.3801E-14
5309.8534111895997,1.3582039999999999E-14
5312.7333428989295,1.3324289999999999E-14
5315.6132746082603,1.327391E-14
5318.4932063175902,1.251333E-14
5321.3731380269301,1.168887E-14
5324.2530697362599,1.2668739999999999E-14
5327.1330014455898,1.271922E-14
5330.0129331549197,1.2517259999999999E-14
5332.8928648642604,1.236659E-14
5335.7727965735903,1.189561E-14
5338.6527282829202,1.2654139999999999E-14
5341.53265999225,1.270568E-14
5344.4125917015899,1.2197820000000001E-14
5347.2925234109198,1.1336509999999999E-14
5350.1724551202497,1.117212E-14
5353.0523868295804,1.154231E-14
5355.9323185389203,1.1300810000000001E-14
5358.8122502482502,1.11405E-14
5361.69218195758,1.1468359999999999E-14
5364.5721136669199,1.139116E-14
5367.4520453762498,1.181358E-14
5370.3319770855796,1.1768410000000001E-14
5373.2119087949104,1.170898E-14
5376.0918405042403,1.226437E-14
5378.9717722135802,1.16874E-14
5381.85170392291,1.151431E-14
5384.7316356322399,1.2047770000000001E-14
5387.6115673415698,1.1676880000000001E-14
5390.4914990509096,1.142093E-14
5393.3714307602404,1.185167E-14
5396.2513624695703,1.2237280000000001E-14
5399.1312941789001,1.3250060000000001E-14
5402.01122588824,1.740172E-14
5404.8911575975699,3.0526809999999997E-14
5407.7710893068997,4.9068989999999998E-14
5410.6510210162296,5.7220570000000006E-14
5413.5309527255704,5.0100040000000001E-14
5416.4108844349003,3.6706729999999998E-14
5419.2908161442301,2.4935920000000002E-14
5422.17074785356,1.6951730000000001E-14
5425.0506795628999,1.326792E-14
5427.9306112722297,1.318738E-14
5430.8105429815596,1.2898440000000001E-14
5433.6904746909004,1.218871E-14
5436.5704064002302,1.166449E-14
5439.4503381095601,1.141944E-14
5442.33026981889,1.145804E-14
5445.2102015282198,1.1765639999999999E-14
5448.0901332375597,1.1602910000000001E-14
5450.9700649468896,1.070317E-14
5453.8499966562204,1.1583640000000001E-14
5456.7299283655502,1.168094E-14
5459.6098600748901,1.200663E-14
5462.48979178422,1.234302E-14
5465.3697234935498,1.195995E-14
5468.2496552028797,1.1603749999999999E-14
5471.1295869122196,1.137758E-14
5474.0095186215503,1.1943190000000001E-14
5476.8894503308802,1.227501E-14
5479.7693820402101,1.233559E-14
5482.6493137495499,1.256096E-14
5485.5292454588798,1.256086E-14
5488.4091771682097,1.1926529999999999E-14
5491.2891088775395,1.2412850000000001E-14
5494.1690405868803,1.235684E-14
5497.0489722962102,1.17246E-14
5499.9289040055401,1.1472749999999999E-14
5502.8088357148699,1.20203E-14
5505.6887674242098,1.257427E-14
5508.5686991335397,1.2943140000000001E-14
5511.4486308428704,1.407251E-14
5514.3285625522103,1.6400799999999999E-14
5517.2084942615402,1.72634E-14
5520.08842597087,1.7245409999999999E-14
5522.9683576801999,1.6353420000000001E-14
5525.8482893895298,1.43901E-14
5528.7282210988697,1.4013569999999999E-14
5531.6081528082004,1.6214980000000001E-14
5534.4880845175303,1.9511429999999998E-14
5537.3680162268602,2.1588520000000001E-14
5540.2479479362,2.0197250000000001E-14
5543.1278796455299,1.7357670000000001E-14
5546.0078113548598,1.4602160000000001E-14
5548.8877430641896,1.251575E-14
5551.7676747735304,1.207755E-14
5554.6476064828603,1.2440109999999999E-14
5557.5275381921901,1.195731E-14
5560.40746990152,1.171238E-14
5563.2874016108599,1.250414E-14
5566.1673333201898,1.199875E-14
5569.0472650295196,1.1736439999999999E-14
5571.9271967388504,1.3130449999999999E-14
5574.8071284481903,1.4220769999999999E-14
5577.6870601575201,1.449801E-14
5580.56699186685,1.4215209999999999E-14
5583.4469235761799,1.3329469999999999E-14
5586.3268552855197,1.269072E-14
5589.2067869948496,1.272771E-14
5592.0867187041804,1.2239970000000001E-14
