# Time (MJD) | Flux 
1.870474698328242766e+03 1.339609625000000000e+06
1.870495531968384967e+03 1.339508000000000000e+06
1.870516365608526939e+03 1.339593375000000000e+06
1.870537199248667548e+03 1.339428625000000000e+06
1.870641367442391356e+03 1.339629250000000000e+06
1.870662201080204341e+03 1.339278500000000000e+06
1.870703868353502912e+03 1.339095250000000000e+06
1.870787202893579888e+03 1.339578875000000000e+06
1.870828870159893995e+03 1.339716125000000000e+06
1.870870537423413680e+03 1.339470500000000000e+06
1.870953871941139369e+03 1.339406875000000000e+06
1.870995539195811489e+03 1.339510000000000000e+06
1.871016372821517507e+03 1.339588000000000000e+06
1.871037206446757409e+03 1.339467250000000000e+06
1.871058040071532787e+03 1.339527250000000000e+06
1.871078873694911181e+03 1.339541250000000000e+06
1.871141374560387021e+03 1.339279500000000000e+06
1.871162208180505786e+03 1.339394000000000000e+06
1.871183041800158662e+03 1.339426000000000000e+06
1.871203875418413645e+03 1.339321000000000000e+06
1.871224709036203421e+03 1.339288875000000000e+06
1.871245542652596669e+03 1.339158750000000000e+06
1.871287209883520063e+03 1.339529500000000000e+06
1.871308043497584322e+03 1.339510750000000000e+06
1.871328877110251597e+03 1.339479500000000000e+06
1.871349710722453892e+03 1.339563625000000000e+06
1.871370544333724865e+03 1.339408625000000000e+06
1.871391377944063379e+03 1.339390875000000000e+06
1.871412211553471025e+03 1.338871375000000000e+06
1.871433045162413691e+03 1.339028375000000000e+06
1.871453878769959374e+03 1.339114625000000000e+06
1.871474712376573962e+03 1.339426375000000000e+06
1.871495545982255862e+03 1.339331000000000000e+06
1.871516379587006668e+03 1.339398750000000000e+06
1.871537213190827060e+03 1.339446500000000000e+06
1.871558046793716358e+03 1.339448875000000000e+06
1.871578880395674332e+03 1.339346625000000000e+06
1.871599713996699847e+03 1.339465625000000000e+06
1.871620547596794495e+03 1.339404125000000000e+06
1.871641381195957365e+03 1.339428125000000000e+06
1.871662214794190049e+03 1.339288375000000000e+06
1.871683048391491411e+03 1.339540125000000000e+06
1.871703881987394652e+03 1.339362000000000000e+06
1.871724715582832687e+03 1.339318000000000000e+06
1.871745549177339171e+03 1.339338000000000000e+06
1.871766382770449582e+03 1.339310250000000000e+06
1.871787216363093194e+03 1.339389625000000000e+06
1.871808049954805938e+03 1.339274875000000000e+06
1.871828883545122153e+03 1.339422250000000000e+06
1.871849717134507046e+03 1.339405375000000000e+06
1.871870550723426277e+03 1.339328625000000000e+06
1.871891384310947160e+03 1.339237250000000000e+06
1.871912217897537630e+03 1.339285875000000000e+06
1.871933051483197232e+03 1.339391750000000000e+06
1.871953885067925512e+03 1.339381250000000000e+06
1.871974718651722014e+03 1.339295625000000000e+06
1.871995552234586285e+03 1.339391750000000000e+06
1.872016385816520597e+03 1.339224875000000000e+06
1.872037219397523586e+03 1.339335500000000000e+06
1.872058052977129591e+03 1.339097000000000000e+06
1.872078886556269481e+03 1.339180125000000000e+06
1.872099720134012387e+03 1.339253375000000000e+06
1.872120553711290086e+03 1.339390875000000000e+06
1.872141387287169891e+03 1.338895500000000000e+06
1.872162220862118829e+03 1.338738000000000000e+06
1.872183054436136445e+03 1.338827625000000000e+06
1.872203888009223192e+03 1.339222625000000000e+06
1.872224721581378617e+03 1.339376750000000000e+06
1.872245555152601355e+03 1.339204250000000000e+06
1.872266388722893680e+03 1.339348750000000000e+06
1.872287222291789476e+03 1.339331500000000000e+06
1.872308055860219611e+03 1.339220375000000000e+06
1.872328889427718423e+03 1.339373500000000000e+06
1.872349722993819796e+03 1.339336000000000000e+06
1.872370556558989392e+03 1.339126875000000000e+06
1.872391390123228121e+03 1.339246250000000000e+06
1.872412223687001642e+03 1.339373000000000000e+06
1.872433057249377725e+03 1.339190375000000000e+06
1.872453890810822031e+03 1.339272750000000000e+06
1.872474724370870263e+03 1.339331500000000000e+06
1.872495557930452378e+03 1.339376500000000000e+06
1.872516391489103171e+03 1.339153000000000000e+06
1.872537225046356525e+03 1.339296250000000000e+06
1.872558058603145128e+03 1.339262750000000000e+06
1.872578892158536974e+03 1.339227250000000000e+06
1.872599725713462249e+03 1.339266500000000000e+06
1.872620559266990767e+03 1.339245875000000000e+06
1.872641392819587509e+03 1.339246125000000000e+06
1.872662226371254064e+03 1.339173125000000000e+06
1.872683059921988388e+03 1.339267000000000000e+06
1.872703893471791616e+03 1.339241125000000000e+06
1.872724727020663977e+03 1.339302875000000000e+06
1.872745560568138671e+03 1.339224750000000000e+06
1.872766394115147705e+03 1.339092750000000000e+06
1.872787227660759982e+03 1.339240375000000000e+06
1.872808061205907052e+03 1.339112875000000000e+06
1.872828894749657138e+03 1.339321000000000000e+06
1.872849728292475447e+03 1.339177875000000000e+06
1.872870561834361979e+03 1.339032250000000000e+06
1.872891395375317643e+03 1.338750125000000000e+06
1.872912228915342439e+03 1.338620500000000000e+06
1.872933062454435458e+03 1.338974375000000000e+06
1.872953895992596699e+03 1.339131375000000000e+06
1.872974729529827528e+03 1.339107750000000000e+06
1.872995563065660917e+03 1.339242625000000000e+06
1.873016396601028418e+03 1.339215125000000000e+06
1.873037230134998936e+03 1.339207875000000000e+06
1.873058063668504474e+03 1.339250875000000000e+06
1.873078897200613028e+03 1.339170250000000000e+06
1.873120564262035259e+03 1.339224000000000000e+06
1.873141397791348936e+03 1.339216375000000000e+06
1.873162231319732200e+03 1.339339375000000000e+06
1.873183064847183687e+03 1.339230000000000000e+06
1.873203898373703851e+03 1.339171375000000000e+06
1.873224731899293147e+03 1.339166750000000000e+06
1.873245565423484550e+03 1.339100250000000000e+06
1.873266398947210746e+03 1.339180750000000000e+06
1.873287232469539958e+03 1.339253250000000000e+06
1.873308065991403964e+03 1.339122125000000000e+06
1.873328899511870077e+03 1.339221250000000000e+06
1.873349733031405322e+03 1.339125250000000000e+06
1.873370566550009698e+03 1.339160000000000000e+06
1.873391400068147959e+03 1.339171500000000000e+06
1.873412233584888781e+03 1.339276375000000000e+06
1.873433067100233075e+03 1.339324250000000000e+06
1.873453900615112161e+03 1.339090125000000000e+06
1.873474734129059925e+03 1.339339750000000000e+06
1.873495567642075002e+03 1.339214500000000000e+06
1.873516401153694005e+03 1.339130375000000000e+06
1.873537234664847801e+03 1.339271250000000000e+06
1.873558068174604614e+03 1.339222750000000000e+06
1.873578901683895310e+03 1.339296250000000000e+06
1.873599735191788795e+03 1.339163500000000000e+06
1.873620568698751867e+03 1.338702000000000000e+06
1.873641402204782025e+03 1.338622000000000000e+06
1.873662235710346977e+03 1.338735875000000000e+06
1.873683069214515854e+03 1.339226875000000000e+06
1.873703902717287974e+03 1.339198250000000000e+06
1.873724736219593524e+03 1.339194250000000000e+06
1.873745569720967069e+03 1.339151125000000000e+06
1.873766403221410656e+03 1.339132375000000000e+06
1.873787236720922465e+03 1.339273625000000000e+06
1.873808070219037290e+03 1.339195750000000000e+06
1.873828903716686909e+03 1.339256625000000000e+06
1.873849737212939544e+03 1.339169500000000000e+06
1.873870570708725836e+03 1.339111875000000000e+06
1.873891404203114689e+03 1.339186625000000000e+06
1.873912237696573357e+03 1.339134125000000000e+06
1.873933071189099792e+03 1.339380750000000000e+06
1.873953904680695359e+03 1.339139125000000000e+06
1.873974738171360059e+03 1.339255375000000000e+06
1.873995571661092981e+03 1.339262625000000000e+06
